id,host_id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,availability_365
1455584067535825907,145991627,Centro,Sol,40.41662965819743,-3.7017042306884695,Entire home,Entire home/apt,4,1.0,,2.0,132.67,1.0,35,4.46,188
1645723810293809914,130211899,Centro,Embajadores,40.40891,-3.70364,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,83.0,1.0,2,5.0,313
1546292768118710433,217067249,Centro,Cortes,40.41413,-3.69983,Entire rental unit,Entire home/apt,6,3.0,3.0,4.0,497.0,1.0,4,5.0,111
957642055471468532,269692149,Moncloa - Aravaca,Valdezarza,40.4640989,-3.718877,Entire rental unit,Entire home/apt,6,1.0,3.0,5.0,151.56,1.0,10,4.6,271
1598524524155429969,133056146,Ciudad Lineal,Quintana,40.4336614,-3.6491359,Room in hostel,Hotel room,2,1.0,1.0,1.0,140.0,1.0,0,,334
54390754,440996947,Arganzuela,Atocha,40.40761,-3.6925,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,214.0,2.0,158,4.65,249
8221248,3797913,Centro,Sol,40.41667,-3.70748,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,149.0,1.0,204,4.92,40
1289858636923596481,234169324,Centro,Sol,40.4160666,-3.7068541,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,178.33,1.0,46,4.76,74
1424009647313908600,696227047,Tetuán,Almenara,40.47049,-3.69479,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,52.0,30.0,0,,102
50052249,144246035,Salamanca,Recoletos,40.42373,-3.68971,Entire rental unit,Entire home/apt,4,1.0,,2.0,173.33,3.0,213,4.72,173
50430271,31592866,Carabanchel,Comillas,40.39464,-3.70625,Private room in rental unit,Private room,2,0.5,,2.0,84.0,3.0,67,4.61,358
1515932196909133963,698020178,Hortaleza,Apostol Santiago,40.47579,-3.66029,Private room in rental unit,Private room,1,3.0,1.0,1.0,29.0,1.0,74,4.47,38
1572562576064444074,143283631,Centro,Universidad,40.42409,-3.70468,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,122.41,15.0,5,5.0,213
40439322,312813441,Centro,Cortes,40.41574,-3.69941,Entire rental unit,Entire home/apt,4,,,2.0,218.0,1.0,178,4.72,166
48562755,254267435,Centro,Sol,40.41585,-3.7048,Private room in hostel,Private room,1,1.0,1.0,1.0,90.0,1.0,82,4.6,358
1648732550649371367,727314877,Chamartín,Prosperidad,40.4428597,-3.674902,Entire rental unit,Entire home/apt,12,3.0,4.0,7.0,370.0,1.0,11,4.91,111
12661885,66773801,Centro,Embajadores,40.408564,-3.7007274,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,508.0,2.0,33,4.94,170
34702469,177027976,Carabanchel,Abrantes,40.37947,-3.72895,Private room in home,Private room,1,,,,115.0,1.0,0,,89
1102865427198588438,36503894,Centro,Justicia,40.42283961609513,-3.696677573016367,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,140.0,2.0,83,4.71,164
1231755971519455686,556259333,Centro,Cortes,40.41035,-3.69434,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,97.0,1.0,84,4.5,344
19054913,501229909,Centro,Justicia,40.42433,-3.69883,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,176.75,3.0,240,4.51,270
1500491586721498537,2564339,Moncloa - Aravaca,Casa de Campo,40.42366,-3.71585,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,142.33,3.0,13,4.92,157
862705598244815872,368117770,Centro,Universidad,40.4223,-3.70278,Entire condo,Entire home/apt,4,1.0,1.0,2.0,155.0,1.0,98,4.86,306
22381438,161283576,Chamberí,Trafalgar,40.43307,-3.70349,Private room in rental unit,Private room,2,1.0,,1.0,24.44,1.0,129,4.37,229
45142370,364561350,Ciudad Lineal,Ventas,40.42955,-3.64763,Private room in rental unit,Private room,2,1.0,,1.0,31.0,1.0,306,4.77,25
1137405883021147190,36956086,Tetuán,Berruguete,40.46270317508498,-3.7038928506658975,Entire rental unit,Entire home/apt,4,1.0,3.0,3.0,176.0,2.0,44,4.73,359
51903639,17767966,Centro,Embajadores,40.41168,-3.70605,Entire loft,Entire home/apt,2,1.0,1.0,1.0,154.5,1.0,405,4.93,283
1604407160520528263,741842666,Tetuán,Almenara,40.46594,-3.69511,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,107.47,1.0,11,4.91,231
54101259,45670391,Chamartín,El Viso,40.44178,-3.67961,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,106.93,30.0,4,4.5,355
1310746951077502724,1408525,Centro,Palacio,40.41122963248527,-3.713207643737801,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,111.0,2.0,20,4.4,135
42783053,39955992,Hortaleza,Piovera,40.46123,-3.62477,Private room in rental unit,Private room,1,1.0,1.0,,103.0,1.0,41,5.0,88
38091112,289110968,Arganzuela,Delicias,40.39894,-3.69448,Entire rental unit,Entire home/apt,4,,2.0,,104.64,1.0,124,4.7,16
768943310902911826,488979108,Centro,Sol,40.41731,-3.70172,Entire rental unit,Entire home/apt,4,1.0,,1.0,421.0,1.0,6,4.83,334
1558783443191886903,238061469,Centro,Embajadores,40.41284124809478,-3.704223918728781,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,105.09,1.0,8,3.88,81
797752501770055290,193421156,Puente de Vallecas,Numancia,40.397834,-3.6644296,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,126.0,1.0,114,4.84,316
939738472124288498,526878650,Centro,Justicia,40.42679239562682,-3.697153531738282,Private room in rental unit,Private room,1,1.0,,1.0,85.67,3.0,11,4.82,36
1427601361548215469,346367515,Moncloa - Aravaca,Argüelles,40.42343,-3.71309,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,153.79,31.0,0,,290
1353479252123442662,230030303,Centro,Palacio,40.41468,-3.71068,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,151.0,1.0,9,4.89,313
1652820949496265637,754301454,Centro,Cortes,40.41334459999999,-3.7008003,Room in hotel,Private room,2,,1.0,1.0,97.0,1.0,1,4.0,271
1608691085483506551,23603298,Centro,Cortes,40.412401708478576,-3.696287419973828,Entire rental unit,Entire home/apt,3,1.0,,,138.33,2.0,7,4.86,245
908516827786821734,9885245,Centro,Embajadores,40.41285,-3.70209,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,73.37,31.0,21,4.43,319
1276276870439690378,656876244,Centro,Sol,40.4183,-3.70157,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,152.79,30.0,0,,270
894696051713683573,112271726,Chamartín,Nueva España,40.46278887259453,-3.6892578401580542,Private room in rental unit,Private room,1,3.0,,1.0,49.72,14.0,0,,48
1160639886209208483,576464572,Centro,Palacio,40.40827675356166,-3.712738533735949,Private room in rental unit,Private room,1,2.0,1.0,1.0,29.33,15.0,0,,66
954242789092072536,407297883,Centro,Sol,40.41699,-3.70318,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,384.6,1.0,44,4.61,262
1305105551816997085,651455464,Centro,Embajadores,40.40998,-3.70116,Private room in rental unit,Private room,2,1.0,,1.0,100.0,1.0,66,4.23,348
1552880556842004971,38486711,Tetuán,Berruguete,40.4594772045763,-3.699638955295086,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,78.67,30.0,0,,201
1349364386315336250,143860194,Centro,Embajadores,40.407132942863065,-3.703793345035879,Entire rental unit,Entire home/apt,3,1.0,,3.0,94.0,1.0,30,4.77,313
51723737,419030788,Centro,Palacio,40.422291,-3.711508,Room in hotel,Private room,1,1.0,1.0,1.0,900.0,1.0,1,5.0,365
888993685880871748,178983527,Tetuán,Almenara,40.46890569044186,-3.698208115333341,Private room in rental unit,Private room,1,,,,75.0,1.0,35,5.0,16
1146223854113558279,23731503,Centro,Embajadores,40.41294822114217,-3.7062737123278335,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,470.5,2.0,100,4.8,316
19487112,3540591,Centro,Universidad,40.42603,-3.70493,Entire rental unit,Entire home/apt,1,,1.0,,12.43,15.0,13,4.69,100
1238522856733712112,560643853,Salamanca,Lista,40.432376777334355,-3.673239085818664,Entire rental unit,Entire home/apt,8,2.0,3.0,7.0,176.88,2.0,48,4.56,165
1429551097091395141,697595339,Ciudad Lineal,Pueblo Nuevo,40.4273,-3.63591,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,347.0,1.0,5,4.2,346
732526451134326330,168941968,Centro,Cortes,40.4110884,-3.6957256,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,125.0,2.0,129,4.73,233
696928,3569462,Salamanca,Lista,40.43003,-3.67429,Private room in rental unit,Private room,2,1.5,2.0,4.0,88.5,2.0,127,4.47,251
1681241749859842465,653564153,Moncloa - Aravaca,Casa de Campo,40.40121,-3.76232,Entire loft,Entire home/apt,2,1.0,1.0,1.0,180.6,2.0,4,3.75,256
1695541242634157639,377605855,Centro,Justicia,40.422275959547456,-3.700351955567453,Entire rental unit,Entire home/apt,4,1.0,,2.0,252.0,1.0,2,4.0,323
30848303,119279565,Salamanca,Goya,40.42713,-3.67783,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,136.0,1.0,110,4.6,92
806379186893904376,496549681,Hortaleza,Valdefuentes,40.474243222452344,-3.628901930516044,Entire condo,Entire home/apt,2,1.0,1.0,2.0,135.0,2.0,111,4.96,67
1486085944205909253,210584350,Centro,Palacio,40.41903,-3.70845,Entire hostel,Entire home/apt,2,1.0,1.0,1.0,125.1,1.0,18,4.78,330
1101937568104166029,129000409,Puente de Vallecas,San Diego,40.3938628,-3.6676584,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,261.0,1.0,13,4.69,325
1670437919653141447,233841185,Salamanca,Castellana,40.43591322244864,-3.6806106014844233,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,185.43,1.0,0,,136
856380650602057736,171926345,Salamanca,Lista,40.43279272786354,-3.6760224043779113,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,105.0,1.0,205,4.45,149
1384718854646004513,6365055,Centro,Sol,40.41622,-3.70709,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,177.83,4.0,37,4.92,161
13576656,78325794,Centro,Palacio,40.41274,-3.70767,Private room in rental unit,Private room,2,1.0,,1.0,86.0,2.0,354,4.71,336
1742289,9172209,Centro,Palacio,40.41535,-3.7101,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,74.94,2.0,342,4.67,341
950685194042574008,529867747,Ciudad Lineal,San Pascual,40.44383731135361,-3.6475313339471938,Entire home,Entire home/apt,4,1.0,1.0,2.0,94.5,2.0,248,4.79,220
979541151053267904,225570970,Centro,Palacio,40.41749,-3.71234,Private room in rental unit,Private room,2,1.0,,1.0,79.88,1.0,49,4.71,161
672175678515897343,258065833,Centro,Palacio,40.41624,-3.71033,Entire rental unit,Entire home/apt,8,2.0,2.0,4.0,409.0,1.0,191,4.97,263
1146403421639975120,574990734,Chamartín,Prosperidad,40.44142,-3.67699,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,124.58,1.0,60,4.88,266
1086170256078768097,527819833,Centro,Cortes,40.41424955993864,-3.702091316434767,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,200.0,1.0,80,4.38,232
28331494,213776042,Centro,Justicia,40.42414,-3.70006,Entire rental unit,Entire home/apt,4,,,,92.0,2.0,135,4.53,5
1528168718529904055,1408525,Centro,Palacio,40.4112,-3.71103,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,101.0,3.0,11,4.55,166
955680357816392127,12027564,Centro,Embajadores,40.4107731113744,-3.696363849028521,Entire rental unit,Entire home/apt,3,1.0,2.0,,161.0,1.0,145,4.69,75
1255673632222061522,438136382,Centro,Embajadores,40.411006419475875,-3.7028450493214256,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,97.29,30.0,1,5.0,358
975066833521130564,14886307,Centro,Embajadores,40.4109127688154,-3.700130797909891,Entire rental unit,Entire home/apt,2,,,1.0,90.5,4.0,80,4.74,233
979485119669402114,261906095,Puente de Vallecas,Numancia,40.3997,-3.66212,Private room in rental unit,Private room,3,,2.0,2.0,28.0,1.0,0,,306
30761904,228209721,Centro,Universidad,40.42631912231445,-3.707103967666626,Entire serviced apartment,Entire home/apt,6,2.0,2.0,4.0,223.0,1.0,606,4.81,340
644676974502278614,83218276,Arganzuela,Palos de Moguer,40.40625,-3.6975,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,135.0,2.0,66,4.39,210
989060240068937005,430264712,Arganzuela,Palos de Moguer,40.40203532501722,-3.698115840020922,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,141.85,1.0,3,4.33,349
1674704207289363231,377605855,Salamanca,Fuente del Berro,40.4280149773377,-3.6665327517176305,Entire rental unit,Entire home/apt,10,5.0,5.0,5.0,477.21,1.0,0,,305
1198550522737348763,556259333,Centro,Cortes,40.4113759,-3.6947061,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,111.0,1.0,74,4.2,349
1608026315922311518,725474447,Centro,Justicia,40.4213,-3.699,Room in hotel,Private room,2,1.0,1.0,1.0,153.0,1.0,1,4.0,334
35089318,93549749,Usera,Orcasitas,40.36545,-3.71571,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,163.67,3.0,14,4.71,328
1434908876858720705,653564153,Salamanca,Goya,40.423883988340705,-3.677798923607329,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,106.0,1.0,0,,145
988115567037334923,163279324,Tetuán,Cuatro Caminos,40.449376786765995,-3.698268841075991,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,108.5,9.0,117,4.87,310
1700869658347365143,517296087,Salamanca,Recoletos,40.42651,-3.68439,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,132.0,1.0,0,,181
1274123785416358278,331982718,Carabanchel,Comillas,40.3943837,-3.7117317,Entire rental unit,Entire home/apt,1,1.0,,1.0,63.07,19.0,12,4.92,294
1399290528269502858,672739113,Chamberí,Almagro,40.43296858620128,-3.695511395127134,Entire rental unit,Entire home/apt,4,2.0,4.0,4.0,400.0,4.0,2,4.0,243
780379371117825552,455957921,San Blas - Canillejas,Rejas,40.44299,-3.5839,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,76.33,30.0,12,5.0,353
1603551335800691134,725474447,Chamartín,Hispanoamérica,40.45524,-3.67465,Room in hotel,Private room,2,1.0,1.0,1.0,128.0,1.0,3,4.0,357
1018578315742790248,907548,Centro,Embajadores,40.40712,-3.70341,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,66.83,6.0,6,4.83,127
1297938632257865782,125552805,Carabanchel,Abrantes,40.38438384195268,-3.721316620945485,Private room in rental unit,Private room,2,,,1.0,60.0,1.0,45,4.98,62
805747324729094903,217067249,Salamanca,Lista,40.43432,-3.67673,Entire rental unit,Entire home/apt,4,,2.0,,131.58,15.0,19,4.79,54
21493122,45454320,Centro,Universidad,40.4206,-3.70186,Entire rental unit,Entire home/apt,2,,1.0,1.0,81.71,3.0,339,4.79,227
868543109107138505,509839903,Centro,Universidad,40.42547981553512,-3.709302738209437,Entire rental unit,Entire home/apt,4,2.0,1.0,2.0,213.5,3.0,69,4.84,320
1629704504431627371,77736183,Centro,Embajadores,40.41032,-3.70125,Entire rental unit,Entire home/apt,2,1.0,,1.0,92.5,2.0,5,3.2,83
873593476839923236,488585997,Ciudad Lineal,Ventas,40.42462,-3.65488,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,237.3,1.0,109,4.86,230
1417657350602146216,655886175,Chamberí,Arapiles,40.4316160962434,-3.7109789266492768,Entire rental unit,Entire home/apt,2,1.0,,1.0,151.0,2.0,8,4.75,344
985207029316484385,58180200,Hortaleza,Pinar del Rey,40.479010365138215,-3.648962312068168,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,117.33,1.0,0,,66
1618122096625226129,745335640,Centro,Sol,40.41574,-3.70467,Private room in rental unit,Private room,2,1.0,1.0,1.0,60.0,1.0,6,3.33,363
1517222970035819846,719696112,Centro,Embajadores,40.40849,-3.69987,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,125.53,1.0,63,4.68,315
1697140406677446884,1697140181056069077,Puente de Vallecas,Numancia,40.3950562,-3.6603583,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,81.17,6.0,0,,344
953563621038189966,401028237,Centro,Justicia,40.42475019942797,-3.700100148364546,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,220.0,1.0,19,5.0,282
1310003711123544646,377605855,Tetuán,Cuatro Caminos,40.45040605269072,-3.7030119876313647,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,379.57,1.0,73,4.74,335
1380402860892743046,346367515,Chamartín,Nueva España,40.46034419537352,-3.687086089604355,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,80.9,31.0,1,5.0,293
1044912597562625188,160999530,Villaverde,Los Angeles,40.35301305234387,-3.696258103655571,Private room in rental unit,Private room,1,1.5,,1.0,30.5,2.0,136,4.69,54
1339779543031210262,70470255,Centro,Embajadores,40.40954101717307,-3.703914140087072,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,226.23,1.0,99,4.86,255
1566675022060236999,3856148,Centro,Embajadores,40.41286,-3.70182,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,129.52,7.0,18,4.89,342
889205370275071977,45678654,Centro,Justicia,40.42312005460445,-3.699953496775652,Private room in rental unit,Private room,1,1.0,,1.0,77.0,1.0,26,4.58,251
24806839,6703814,Centro,Embajadores,40.40828,-3.70985,Entire loft,Entire home/apt,3,1.0,,2.0,141.0,3.0,103,4.84,51
5327846,27607042,Salamanca,Guindalera,40.43721,-3.67314,Entire rental unit,Entire home/apt,4,1.0,2.0,5.0,101.4,30.0,25,4.84,244
1120782172747277608,487788314,Tetuán,Cuatro Caminos,40.447749815492735,-3.6988116930358927,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,151.6,4.0,42,4.48,346
50255617,392790154,Centro,Embajadores,40.40711,-3.70851,Entire rental unit,Entire home/apt,6,,3.0,,35.48,90.0,10,3.7,360
1547978806009372795,711024523,Usera,Pradolongo,40.3821126,-3.7095009,Entire rental unit,Entire home/apt,3,1.0,,2.0,97.0,1.0,1,5.0,81
1370265767407273674,567327895,Retiro,Pacífico,40.40495607122886,-3.672062370786445,Private room in rental unit,Private room,1,2.0,,1.0,44.64,31.0,1,5.0,294
46921827,128604998,Fuencarral - El Pardo,Pilar,40.47552,-3.71505,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,104.67,3.0,129,4.89,242
1146518541218773307,518318715,Retiro,Pacífico,40.40719,-3.67946,Private room in rental unit,Private room,2,1.0,,1.0,68.53,15.0,34,4.74,341
1390547126377082733,543532632,Tetuán,Valdeacederas,40.46242,-3.69977,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,45.61,15.0,7,4.71,322
1702660004681356446,52785462,Hortaleza,Valdefuentes,40.4891364,-3.6723508,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,94.01,15.0,0,,350
1297998055190898144,430264712,Retiro,Pacífico,40.40241,-3.67599,Entire rental unit,Entire home/apt,4,,1.0,3.0,135.5,1.0,10,4.9,330
712273407901640308,478834761,Puente de Vallecas,Numancia,40.40333,-3.66554,Private room in rental unit,Private room,6,1.5,3.0,3.0,180.0,1.0,2,4.5,167
22352494,161283576,Chamberí,Trafalgar,40.4341,-3.7027,Private room in rental unit,Private room,2,1.0,,1.0,24.44,25.0,73,4.23,295
872951276179447824,491145471,Hortaleza,Pinar del Rey,40.4724530883148,-3.641274284807,Entire rental unit,Entire home/apt,8,1.0,4.0,5.0,174.5,1.0,42,4.21,326
1441192608676349424,700663180,Puente de Vallecas,Numancia,40.39493117089764,-3.662485826720394,Entire rental unit,Entire home/apt,2,1.0,,1.0,69.0,3.0,19,4.32,343
883786607683505426,204730281,Ciudad Lineal,Quintana,40.43612758947099,-3.6457563952157694,Private room in rental unit,Private room,1,2.0,1.0,1.0,29.55,30.0,0,,62
406341,2024487,Salamanca,Lista,40.42978,-3.67817,Private room in rental unit,Private room,1,1.5,,2.0,38.83,1.0,227,4.96,140
1414626518276716684,38027440,Chamartín,Hispanoamérica,40.45631,-3.67679,Entire condo,Entire home/apt,4,1.0,2.0,2.0,127.0,2.0,44,4.91,313
922392635155411362,305633459,Latina,Aguilas,40.3792893,-3.7698991,Private room in casa particular,Private room,1,2.0,,1.0,42.0,1.0,62,4.87,262
19314402,16960262,Moncloa - Aravaca,Argüelles,40.432031017044594,-3.7189739725556192,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,126.71,14.0,84,4.89,333
1350468269303066478,134782905,Centro,Palacio,40.42028,-3.71273,Private room in rental unit,Private room,2,1.0,,1.0,126.0,1.0,63,4.95,334
50330723,46578157,Fuencarral - El Pardo,La Paz,40.4752,-3.70203,Private room in home,Private room,1,,,,13.56,4.0,19,4.84,237
1360021039973445303,204406531,San Blas - Canillejas,Rejas,40.44289,-3.58389,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,108.0,1.0,47,4.79,75
54017282,437701304,Centro,Sol,40.41527,-3.70407,Entire rental unit,Entire home/apt,5,1.0,1.0,6.0,175.5,1.0,453,4.77,48
53493370,188308989,Centro,Cortes,40.41551,-3.70149,Room in aparthotel,Private room,1,,1.0,3.0,167.0,1.0,0,,306
53657312,116553670,Arganzuela,Delicias,40.39938,-3.69489,Private room in rental unit,Private room,2,1.0,,1.0,80.0,1.0,192,4.77,362
1315310104396323468,218085748,Puente de Vallecas,Entrevías,40.3842,-3.67168,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,142.65,2.0,55,4.58,72
712350311599542898,97072466,Centro,Palacio,40.41197,-3.71305,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,228.24,2.0,15,4.67,346
12066653,53586711,Centro,Universidad,40.4281,-3.70917,Private room in rental unit,Private room,2,,,,194.67,3.0,268,4.94,4
1634751904359275828,28038703,Centro,Justicia,40.42626,-3.69662,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,291.85,3.0,0,,30
7496237,21102685,Latina,Puerta del Angel,40.40697,-3.73305,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,70.62,21.0,92,4.7,59
853799406626916397,391810099,Puente de Vallecas,Palomeras Bajas,40.39197,-3.65868,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,101.0,1.0,6,4.33,336
1665111706775379968,299756146,Centro,Cortes,40.413,-3.69899,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,830.0,2.0,3,5.0,348
13598783,78591533,Moncloa - Aravaca,Aravaca,40.45818,-3.78136,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,105.75,3.0,70,4.86,129
1706439973707588604,1668894106442497450,Arganzuela,Palos de Moguer,40.4041346,-3.6916934,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,142.0,2.0,0,,346
1385414434933318487,573802392,Centro,Universidad,40.42901972023423,-3.7085166974087103,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,185.0,14.0,15,4.93,296
1371079491398504987,682504601,Carabanchel,Opañel,40.388421,-3.7182493,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,170.0,1.0,23,4.78,322
1561707443086656877,518331793,Chamartín,Castilla,40.474266,-3.6858933,Private room in rental unit,Private room,2,2.0,1.0,1.0,35.0,1.0,69,4.72,32
866748775503209142,361930,Chamberí,Almagro,40.43652,-3.69223,Entire rental unit,Entire home/apt,4,,2.0,,170.88,8.0,69,4.81,30
3389625,4794809,Centro,Embajadores,40.40945,-3.70965,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,94.8,26.0,394,4.86,150
619947295160894536,3211214,Centro,Palacio,40.413139,-3.712979,Entire loft,Entire home/apt,4,1.5,1.0,3.0,159.76,1.0,129,4.71,334
781059489537508365,116645943,Carabanchel,Comillas,40.39747173780764,-3.713973353737994,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,61.48,25.0,20,4.6,111
1701379201620720647,1700176589928376701,Tetuán,Cuatro Caminos,40.44941789040683,-3.701183451283888,Shared room in bed and breakfast,Shared room,1,1.0,,1.0,20.0,1.0,0,,295
1377610444216529552,17987574,Ciudad Lineal,Quintana,40.43811,-3.64523,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,115.0,2.0,16,4.81,316
1694843211979183168,268989700,Arganzuela,Palos de Moguer,40.404391707,-3.701812993,Entire rental unit,Entire home/apt,6,3.0,3.0,3.0,147.5,2.0,2,4.0,170
1455172189912134225,653564153,Moncloa - Aravaca,Aravaca,40.46136107850039,-3.779152032206746,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,171.33,1.0,36,4.61,341
40101840,309468247,Centro,Embajadores,40.40636,-3.70909,Entire loft,Entire home/apt,4,1.0,,2.0,229.0,1.0,44,4.59,345
1437583336103448372,204730281,Ciudad Lineal,Pueblo Nuevo,40.42497,-3.639,Private room in rental unit,Private room,1,1.0,1.0,1.0,19.38,30.0,0,,57
691809874272243494,418270816,Centro,Embajadores,40.410744,-3.7009776,Entire rental unit,Entire home/apt,4,,1.0,2.0,182.29,14.0,1,1.0,364
1684749264535191159,746692515,Chamartín,Castilla,40.46743,-3.6741,Entire rental unit,Entire home/apt,4,1.0,,2.0,95.0,1.0,0,,344
1450840468392548468,690779980,Retiro,Ibiza,40.42113,-3.67822,Private room in condo,Private room,2,1.0,,1.0,157.0,1.0,16,4.5,330
1990801,4190343,Centro,Cortes,40.41497,-3.7014,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,190.0,1.0,681,4.7,238
1603540305223145393,672739113,Centro,Embajadores,40.41046,-3.70266,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,150.0,1.0,9,4.33,195
791969073772217645,471977881,Hortaleza,Pinar del Rey,40.47275,-3.64004,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,107.3,30.0,0,,363
1430339721416639417,661816734,Tetuán,Castillejos,40.46165,-3.69087,Private room in rental unit,Private room,1,,,1.0,23.0,20.0,0,,321
54053053,237381477,Ciudad Lineal,Pueblo Nuevo,40.432830810546875,-3.644969940185547,Entire condo,Entire home/apt,4,1.0,2.0,5.0,191.5,1.0,44,4.82,178
28451687,212572141,Centro,Palacio,40.4134,-3.70788,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,186.0,2.0,98,4.85,268
1494825289778228182,8709889,Ciudad Lineal,Concepción,40.43757,-3.65304,Private room in rental unit,Private room,1,,,,13.11,60.0,1,5.0,209
1598547796111337390,427368233,Barajas,Aeropuerto,40.45056,-3.58438,Entire rental unit,Entire home/apt,5,2.0,3.0,4.0,210.0,2.0,9,4.22,109
1436116824650760209,81086630,Salamanca,Castellana,40.43600833445499,-3.685429467476964,Entire home,Entire home/apt,2,,2.0,,21.22,180.0,0,,364
1309292115417543729,661816734,Centro,Palacio,40.41610541623062,-3.711245438078401,Private room in rental unit,Private room,1,,,1.0,20.35,20.0,0,,215
881672056387935105,512584596,Villaverde,Los Angeles,40.3608086,-3.699137399999999,Private room in rental unit,Private room,3,1.0,1.0,4.0,66.25,4.0,39,4.85,82
1694993240723574502,37649255,San Blas - Canillejas,Rejas,40.44877,-3.57523,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,212.0,1.0,2,5.0,32
930922279302494597,338404744,Centro,Embajadores,40.4103068,-3.7033957,Private room in rental unit,Private room,1,1.5,,2.0,73.67,3.0,4,5.0,321
34850347,144168335,Chamberí,Gaztambide,40.43396,-3.71167,Private room in home,Private room,2,1.0,,1.0,285.5,2.0,0,,270
